USA,USA,0.0
USA,CAN,-421624.0190704137
USA,WEU,181668.59512427388
USA,JPK,54843.07058694002
USA,ANZ,8399.343676147628
USA,EEU,36538.58923527911
USA,FSU,96124.59067611814
USA,MDE,27872.076452814097
USA,CAM,374032.01389201207
USA,LAM,47568.926367426175
USA,SAS,50182.09718468461
USA,SEA,92245.50000123042
USA,CHI,54390.578563622825
USA,MAF,5238.470628945511
USA,SSA,22250.467942515585
USA,SIS,36068.0629468113
CAN,USA,-465824.0108867033
CAN,CAN,0.0
CAN,WEU,50006.367762006426
CAN,JPK,4925.062961488504
CAN,ANZ,3759.7713490502597
CAN,EEU,13469.709648354888
CAN,FSU,14872.742716762614
CAN,MDE,7514.498409917332
CAN,CAM,1909.6236825447504
CAN,LAM,3651.454095019848
CAN,SAS,18295.743169905
CAN,SEA,16868.016622422267
CAN,CHI,19773.514279227813
CAN,MAF,3810.922844531689
CAN,SSA,4675.151468600941
CAN,SIS,4264.63974890606
WEU,USA,100907.8016469568
WEU,CAN,73353.57579868931
WEU,WEU,0
WEU,JPK,5610.940903231346
WEU,ANZ,75869.67726116441
WEU,EEU,199299.11627748306
WEU,FSU,213189.94854709928
WEU,MDE,86838.33266613695
WEU,CAM,7527.285712946761
WEU,LAM,103984.59552612671
WEU,SAS,55338.51307096338
WEU,SEA,30892.641790158057
WEU,CHI,20949.596954523167
WEU,MAF,100994.68244668143
WEU,SSA,93479.98063145003
WEU,SIS,15196.399806274158
JPK,USA,37145.80390890932
JPK,CAN,4142.563649259368
JPK,WEU,4511.028069811394
JPK,JPK,0
JPK,ANZ,14054.378276516793
JPK,EEU,-377.0791858472241
JPK,FSU,1804.3810544317932
JPK,MDE,-681.776909178877
JPK,CAM,45.38330329759389
JPK,LAM,8110.790368337525
JPK,SAS,431.4946727982914
JPK,SEA,9582.262506056994
JPK,CHI,19343.193840392458
JPK,MAF,-86.65132904224232
JPK,SSA,-54.51571290118387
JPK,SIS,-28.6165047234569
ANZ,USA,5826.166652399475
ANZ,CAN,2253.4473632582794
ANZ,WEU,78916.94437344055
ANZ,JPK,3022.133773896372
ANZ,ANZ,0
ANZ,EEU,10808.313631222165
ANZ,FSU,5718.892077684766
ANZ,MDE,6168.6596623702635
ANZ,CAM,239.54378385718078
ANZ,LAM,2009.8807765279614
ANZ,SAS,5593.656147291952
ANZ,SEA,17259.90060557657
ANZ,CHI,8277.13800777466
ANZ,MAF,1062.0458986437893
ANZ,SSA,6571.3834958806065
ANZ,SIS,4016.1287638368512
EEU,USA,28090.581926694133
EEU,CAN,16399.36164835384
EEU,WEU,265580.0761109884
EEU,JPK,-557.7196405782794
EEU,ANZ,7732.474416084176
EEU,EEU,0
EEU,FSU,34527.00053582278
EEU,MDE,16316.513434324535
EEU,CAM,-148.36693567169667
EEU,LAM,4.956687549003789
EEU,SAS,-1143.695909815787
EEU,SEA,640.2316562910396
EEU,CHI,-432.51548746797357
EEU,MAF,-2306.7009711165556
EEU,SSA,1494.585742888118
EEU,SIS,392.7322747926499
FSU,USA,24107.025293873932
FSU,CAN,4300.733836002115
FSU,WEU,92277.86291802506
FSU,JPK,-8.40273595291731
FSU,ANZ,645.3615103396332
FSU,EEU,10450.031661004134
FSU,FSU,0
FSU,MDE,2616.999776781456
FSU,CAM,-236.10964447573605
FSU,LAM,-629.6467390775393
FSU,SAS,-5645.529099223727
FSU,SEA,-786.4787765017661
FSU,CHI,-579.9329977471306
FSU,MAF,-1549.7191567990274
FSU,SSA,-555.0626400777651
FSU,SIS,-51.96525239904209
MDE,USA,86356.31045208719
MDE,CAN,11375.370095636355
MDE,WEU,194022.98071438927
MDE,JPK,-116.85895964470026
MDE,ANZ,17314.440710976305
MDE,EEU,18285.93306952996
MDE,FSU,35928.90923026718
MDE,MDE,0
MDE,CAM,-145.73090629887827
MDE,LAM,1439.2009855296044
MDE,SAS,223183.14295742515
MDE,SEA,64077.58317073773
MDE,CHI,-672.365357427752
MDE,MAF,37038.2340923383
MDE,SSA,14771.852809381338
MDE,SIS,-29.666443064433942
CAM,USA,521285.4350263334
CAM,CAN,5186.9612755375465
CAM,WEU,14209.042946755078
CAM,JPK,-148.05975341978586
CAM,ANZ,606.6176000596454
CAM,EEU,-75.20567605049152
CAM,FSU,142.73601300233574
CAM,MDE,17.367148940744677
CAM,CAM,0
CAM,LAM,-19390.495032380986
CAM,SAS,-167.89289490685778
CAM,SEA,-200.4241978710726
CAM,CHI,200.86953881445436
CAM,MAF,-137.62131628786855
CAM,SSA,-90.891466839228
CAM,SIS,-1663.4430269502018
LAM,USA,116521.49083827797
LAM,CAN,13403.954917183886
LAM,WEU,159235.67309208965
LAM,JPK,12805.408412453231
LAM,ANZ,6907.194010084248
LAM,EEU,1059.4858541402427
LAM,FSU,813.5982094770923
LAM,MDE,4202.078361891462
LAM,CAM,-11330.630432934935
LAM,LAM,0
LAM,SAS,-330.6984292050761
LAM,SEA,-458.6671060509885
LAM,CHI,4949.358573908159
LAM,MAF,-450.02495296271843
LAM,SSA,-100.69552794708316
LAM,SIS,-4107.710959171692
SAS,USA,296985.0485337875
SAS,CAN,86807.80795949347
SAS,WEU,282930.8313124678
SAS,JPK,13846.815807722523
SAS,ANZ,82202.3566162453
SAS,EEU,-1268.7510346212143
SAS,FSU,-4235.642935560754
SAS,MDE,623102.56031628
SAS,CAM,882.4468948300324
SAS,LAM,-188.47480612620507
SAS,SAS,0
SAS,SEA,117159.76833451481
SAS,CHI,196.72191965121377
SAS,MAF,-986.8408869885649
SAS,SSA,-1589.7961911695397
SAS,SIS,13838.798743744317
SEA,USA,235477.4074649555
SEA,CAN,49151.27055859167
SEA,WEU,104270.03487244551
SEA,JPK,50499.02496472872
SEA,ANZ,89134.91772135832
SEA,EEU,5154.850424829308
SEA,FSU,1436.1991672407319
SEA,MDE,123625.37424358792
SEA,CAM,-100.92286359758106
SEA,LAM,-308.6102325675627
SEA,SAS,31409.001578110412
SEA,SEA,0
SEA,CHI,8287.02217858765
SEA,MAF,340.13190535741836
SEA,SSA,128.95232261946182
SEA,SIS,284.97026864696215
CHI,USA,150668.81339748146
CHI,CAN,49981.224744032836
CHI,WEU,55447.011723944095
CHI,JPK,72600.7707901819
CHI,ANZ,49546.14270159633
CHI,EEU,1569.3445050499552
CHI,FSU,6765.1406341113025
CHI,MDE,-149.24334301625146
CHI,CAM,1435.6647400555003
CHI,LAM,3848.460023034167
CHI,SAS,-1990.238264582588
CHI,SEA,2546.7797793295426
CHI,CHI,0
CHI,MAF,-315.5911631971026
CHI,SSA,3111.4446603981437
CHI,SIS,146.7641440769293
MAF,USA,37372.27906475987
MAF,CAN,9830.05270936597
MAF,WEU,200275.21621034716
MAF,JPK,-188.70099991673965
MAF,ANZ,1855.2526124184778
MAF,EEU,-2472.04957534942
MAF,FSU,-1072.0628841945354
MAF,MDE,60069.28552423015
MAF,CAM,-153.27031343673355
MAF,LAM,-416.54256323742476
MAF,SAS,-626.3648019840252
MAF,SEA,-161.11975387368716
MAF,CHI,-403.3452405438039
MAF,MAF,0
MAF,SSA,4236.134832245109
MAF,SIS,4.940842196060922
SSA,USA,147238.36849289652
SSA,CAN,31315.534147602117
SSA,WEU,337917.6471249566
SSA,JPK,-66.85687160520862
SSA,ANZ,21265.9203446833
SSA,EEU,-77.38932694329178
SSA,FSU,-220.28464734898012
SSA,MDE,33996.53978990507
SSA,CAM,-183.41875955667325
SSA,LAM,156.3664092949637
SSA,SAS,-6087.853607430456
SSA,SEA,-1748.2786859586954
SSA,CHI,-1067.9637939520512
SSA,MAF,3755.583645326608
SSA,SSA,0
SSA,SIS,1236.98331350854
SIS,USA,85142.54310185039
SIS,CAN,11449.456859713408
SIS,WEU,24601.759193695674
SIS,JPK,-82.54659434435811
SIS,ANZ,13906.323244404828
SIS,EEU,1416.4814155517781
SIS,FSU,-54.621944666946085
SIS,MDE,-98.26562207791278
SIS,CAM,-1523.1944600135173
SIS,LAM,-5182.949714351866
SIS,SAS,822.3134648361696
SIS,SEA,87.6399165884882
SIS,CHI,-18.42364013353045
SIS,MAF,36.773906780531114
SIS,SSA,5225.362363164907
SIS,SIS,0
